id,congruence,correct,rt
1v24kyhs,incongruent,0,0.028
1v24kyhs,incongruent,0,0.0
1v24kyhs,incongruent,1,0.975
1v24kyhs,congruent,1,1.308
1v24kyhs,congruent,0,0.0
1v24kyhs,incongruent,1,1.093
1v24kyhs,incongruent,0,1.345
1v24kyhs,congruent,1,1.221
1v24kyhs,congruent,1,1.585
1v24kyhs,congruent,1,1.298
1v24kyhs,incongruent,0,0.683
1v24kyhs,incongruent,0,0.0
1v24kyhs,incongruent,1,0.584
1v24kyhs,incongruent,1,0.435
1v24kyhs,incongruent,1,0.729
1v24kyhs,incongruent,1,1.142
1v24kyhs,congruent,1,0.613
1v24kyhs,incongruent,0,0.664
1v24kyhs,incongruent,0,0.669
1v24kyhs,incongruent,0,0.576
1v24kyhs,incongruent,0,0.566
1v24kyhs,incongruent,0,0.555
1v24kyhs,congruent,0,0.816
1v24kyhs,incongruent,1,0.627
1v24kyhs,incongruent,0,0.731
1v24kyhs,incongruent,0,0.587
1v24kyhs,incongruent,0,0.512
1v24kyhs,incongruent,0,0.673
1v24kyhs,incongruent,1,1.361
1v24kyhs,incongruent,0,0.665
1v24kyhs,incongruent,0,0.579
1v24kyhs,incongruent,0,0.493
1v24kyhs,congruent,0,0.408
1v24kyhs,incongruent,0,0.602
1v24kyhs,incongruent,0,0.645
1v24kyhs,incongruent,0,0.558
1v24kyhs,incongruent,1,1.358
1v24kyhs,incongruent,0,0.537
1v24kyhs,incongruent,0,0.561
1v24kyhs,incongruent,1,1.222
1v24kyhs,congruent,1,0.506
1v24kyhs,incongruent,1,1.013
1v24kyhs,incongruent,1,0.694
1v24kyhs,congruent,1,0.831
1v24kyhs,incongruent,0,0.57
1v24kyhs,incongruent,0,0.557
1v24kyhs,incongruent,0,0.474
1v24kyhs,incongruent,1,0.512
1v24kyhs,incongruent,0,0.581
1v24kyhs,incongruent,1,0.487
1v24kyhs,incongruent,0,0.754
1v24kyhs,incongruent,0,0.418
1v24kyhs,incongruent,0,0.412
1v24kyhs,incongruent,1,0.631
1v24kyhs,incongruent,0,0.44
1v24kyhs,incongruent,0,0.428
1v24kyhs,incongruent,1,0.755
1v24kyhs,incongruent,0,0.451
1v24kyhs,incongruent,0,0.612
1v24kyhs,incongruent,0,0.628
2jp4ppt2,incongruent,0,0.939
2jp4ppt2,congruent,1,0.662
2jp4ppt2,incongruent,1,0.629
2jp4ppt2,congruent,1,0.819
2jp4ppt2,incongruent,1,0.929
2jp4ppt2,incongruent,0,0.837
2jp4ppt2,incongruent,0,0.748
2jp4ppt2,incongruent,1,0.678
2jp4ppt2,incongruent,0,0.686
2jp4ppt2,incongruent,0,0.808
2jp4ppt2,incongruent,0,0.632
2jp4ppt2,incongruent,0,0.875
2jp4ppt2,incongruent,1,0.599
2jp4ppt2,incongruent,0,0.826
2jp4ppt2,congruent,1,1.149
2jp4ppt2,incongruent,0,0.713
2jp4ppt2,incongruent,0,0.797
2jp4ppt2,incongruent,0,0.87
2jp4ppt2,incongruent,1,0.754
2jp4ppt2,incongruent,0,0.806
2jp4ppt2,incongruent,1,1.016
2jp4ppt2,congruent,1,1.199
2jp4ppt2,incongruent,1,0.744
2jp4ppt2,incongruent,0,0.669
2jp4ppt2,incongruent,0,0.7
2jp4ppt2,incongruent,0,1.011
2jp4ppt2,incongruent,1,0.809
2jp4ppt2,congruent,0,0.647
2jp4ppt2,incongruent,1,0.635
2jp4ppt2,incongruent,0,1.111
2jp4ppt2,incongruent,0,0.695
2jp4ppt2,incongruent,0,0.797
2jp4ppt2,incongruent,0,0.639
2jp4ppt2,incongruent,1,0.766
2jp4ppt2,incongruent,0,0.629
2jp4ppt2,incongruent,0,0.534
2jp4ppt2,incongruent,1,0.706
2jp4ppt2,congruent,0,0.641
2jp4ppt2,incongruent,0,0.675
2jp4ppt2,incongruent,0,0.649
2jp4ppt2,incongruent,0,0.799
2jp4ppt2,incongruent,0,0.702
2jp4ppt2,incongruent,0,0.496
2jp4ppt2,incongruent,0,0.488
2jp4ppt2,incongruent,0,0.465
2jp4ppt2,congruent,0,0.497
2jp4ppt2,incongruent,0,0.517
2jp4ppt2,incongruent,0,0.598
2jp4ppt2,incongruent,0,0.618
2jp4ppt2,incongruent,0,0.574
2jp4ppt2,incongruent,0,0.585
2jp4ppt2,incongruent,0,0.944
2jp4ppt2,congruent,1,0.904
2jp4ppt2,incongruent,0,0.512
2jp4ppt2,incongruent,0,0.769
2jp4ppt2,incongruent,0,0.76
2jp4ppt2,incongruent,1,0.692
2jp4ppt2,incongruent,0,0.655
2jp4ppt2,congruent,0,0.814
2jp4ppt2,congruent,1,0.621
3ofn5wde,incongruent,0,0.0
3ofn5wde,incongruent,0,0.948
3ofn5wde,congruent,1,0.687
3ofn5wde,congruent,1,0.601
3ofn5wde,incongruent,0,0.699
3ofn5wde,incongruent,0,0.608
3ofn5wde,incongruent,1,0.657
3ofn5wde,congruent,1,0.826
3ofn5wde,congruent,1,0.653
3ofn5wde,congruent,1,0.836
3ofn5wde,incongruent,1,0.717
3ofn5wde,incongruent,0,0.792
3ofn5wde,incongruent,0,0.742
3ofn5wde,incongruent,0,0.876
3ofn5wde,incongruent,0,0.805
3ofn5wde,congruent,1,0.873
3ofn5wde,incongruent,0,0.942
3ofn5wde,incongruent,1,0.93
3ofn5wde,incongruent,0,0.706
3ofn5wde,incongruent,1,0.78
3ofn5wde,incongruent,1,0.682
3ofn5wde,incongruent,0,0.579
3ofn5wde,incongruent,0,0.985
3ofn5wde,incongruent,0,0.946
3ofn5wde,incongruent,0,0.626
3ofn5wde,incongruent,1,0.679
3ofn5wde,congruent,1,0.74
3ofn5wde,incongruent,0,0.865
3ofn5wde,incongruent,0,0.951
3ofn5wde,incongruent,1,1.267
3ofn5wde,incongruent,0,0.64
3ofn5wde,incongruent,0,0.907
3ofn5wde,incongruent,0,0.702
3ofn5wde,incongruent,0,0.685
3ofn5wde,incongruent,0,0.608
3ofn5wde,incongruent,0,0.996
3ofn5wde,incongruent,1,0.682
3ofn5wde,incongruent,0,0.664
3ofn5wde,incongruent,1,0.951
3ofn5wde,incongruent,0,0.549
3ofn5wde,congruent,1,0.569
3ofn5wde,incongruent,1,0.659
3ofn5wde,incongruent,0,0.701
3ofn5wde,incongruent,1,0.791
3ofn5wde,incongruent,1,0.732
3ofn5wde,incongruent,0,0.553
3ofn5wde,incongruent,1,0.667
3ofn5wde,incongruent,0,0.904
3ofn5wde,incongruent,0,0.797
3ofn5wde,incongruent,1,0.605
3ofn5wde,incongruent,0,0.745
3ofn5wde,congruent,1,0.687
3ofn5wde,incongruent,0,0.546
3ofn5wde,incongruent,0,0.611
3ofn5wde,incongruent,0,0.653
3ofn5wde,congruent,1,0.608
3ofn5wde,incongruent,1,0.723
3ofn5wde,incongruent,1,0.694
3ofn5wde,incongruent,0,0.573
3ofn5wde,incongruent,0,0.725
4hgpolkf,incongruent,0,0.0
4hgpolkf,incongruent,1,1.505
4hgpolkf,incongruent,0,1.15
4hgpolkf,incongruent,0,0.72
4hgpolkf,incongruent,0,0.622
4hgpolkf,congruent,1,0.561
4hgpolkf,congruent,1,0.64
4hgpolkf,incongruent,1,0.562
4hgpolkf,incongruent,1,0.615
4hgpolkf,incongruent,0,0.545
4hgpolkf,incongruent,0,0.704
4hgpolkf,incongruent,0,0.938
4hgpolkf,incongruent,1,1.081
4hgpolkf,congruent,0,0.735
4hgpolkf,incongruent,0,0.754
4hgpolkf,incongruent,1,1.372
4hgpolkf,congruent,1,1.379
4hgpolkf,incongruent,0,0.85
4hgpolkf,incongruent,0,1.111
4hgpolkf,incongruent,0,0.751
4hgpolkf,incongruent,0,0.59
4hgpolkf,incongruent,0,0.554
4hgpolkf,incongruent,0,1.273
4hgpolkf,incongruent,0,1.389
4hgpolkf,incongruent,0,0.893
4hgpolkf,incongruent,1,1.436
4hgpolkf,incongruent,0,0.0
4hgpolkf,incongruent,0,0.773
4hgpolkf,incongruent,0,0.621
4hgpolkf,incongruent,0,0.858
4hgpolkf,incongruent,0,0.702
4hgpolkf,incongruent,0,1.141
4hgpolkf,incongruent,0,0.611
4hgpolkf,incongruent,0,0.733
4hgpolkf,incongruent,0,0.576
4hgpolkf,incongruent,0,0.672
4hgpolkf,congruent,0,0.443
4hgpolkf,incongruent,1,0.585
4hgpolkf,incongruent,0,0.766
4hgpolkf,incongruent,0,0.541
4hgpolkf,incongruent,0,0.553
4hgpolkf,incongruent,1,0.703
4hgpolkf,incongruent,0,0.603
4hgpolkf,incongruent,1,0.773
4hgpolkf,incongruent,0,0.674
4hgpolkf,incongruent,1,0.627
4hgpolkf,congruent,0,0.461
4hgpolkf,congruent,1,0.856
4hgpolkf,congruent,0,0.66
4hgpolkf,incongruent,0,0.513
4hgpolkf,incongruent,0,0.739
4hgpolkf,incongruent,1,0.793
4hgpolkf,incongruent,0,0.813
4hgpolkf,incongruent,0,0.47
4hgpolkf,congruent,0,0.618
4hgpolkf,congruent,0,1.017
4hgpolkf,incongruent,0,0.567
4hgpolkf,incongruent,0,0.975
4hgpolkf,incongruent,0,0.0
4hgpolkf,incongruent,0,0.297
66o3mn1h,congruent,1,1.25
66o3mn1h,incongruent,0,0.0
66o3mn1h,incongruent,0,0.873
66o3mn1h,incongruent,0,0.717
66o3mn1h,incongruent,0,0.852
66o3mn1h,incongruent,0,0.761
66o3mn1h,incongruent,1,0.744
66o3mn1h,incongruent,0,1.009
66o3mn1h,congruent,1,0.848
66o3mn1h,incongruent,0,0.85
66o3mn1h,incongruent,1,1.494
66o3mn1h,congruent,0,1.283
66o3mn1h,incongruent,0,1.332
66o3mn1h,incongruent,1,0.943
66o3mn1h,incongruent,0,1.02
66o3mn1h,incongruent,0,1.071
66o3mn1h,congruent,1,1.146
66o3mn1h,incongruent,0,0.0
66o3mn1h,incongruent,0,1.046
66o3mn1h,incongruent,1,0.787
66o3mn1h,incongruent,1,1.295
66o3mn1h,congruent,1,0.934
66o3mn1h,incongruent,0,0.838
66o3mn1h,incongruent,0,0.708
66o3mn1h,incongruent,1,0.971
66o3mn1h,incongruent,0,0.758
66o3mn1h,incongruent,0,0.0
66o3mn1h,incongruent,0,1.231
66o3mn1h,incongruent,0,0.647
66o3mn1h,incongruent,0,0.813
66o3mn1h,incongruent,1,0.829
66o3mn1h,incongruent,0,1.303
66o3mn1h,incongruent,0,0.746
66o3mn1h,incongruent,0,1.332
66o3mn1h,incongruent,0,0.965
66o3mn1h,incongruent,0,1.09
66o3mn1h,incongruent,0,0.0
66o3mn1h,incongruent,1,0.906
66o3mn1h,incongruent,0,0.785
66o3mn1h,incongruent,0,0.975
66o3mn1h,incongruent,0,1.057
66o3mn1h,congruent,1,1.347
66o3mn1h,incongruent,0,0.85
66o3mn1h,congruent,0,0.0
66o3mn1h,congruent,0,0.666
66o3mn1h,incongruent,0,0.737
66o3mn1h,incongruent,0,1.408
66o3mn1h,incongruent,0,0.926
66o3mn1h,incongruent,1,0.771
66o3mn1h,congruent,0,0.0
66o3mn1h,incongruent,0,0.633
66o3mn1h,incongruent,0,0.849
66o3mn1h,congruent,1,1.202
66o3mn1h,incongruent,0,0.73
66o3mn1h,incongruent,0,0.892
66o3mn1h,incongruent,0,0.758
66o3mn1h,incongruent,1,1.361
66o3mn1h,incongruent,0,0.735
66o3mn1h,incongruent,0,1.164
66o3mn1h,incongruent,0,0.694
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,0,0.813
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,0,1.43
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,0,1.512
6ipwu4mk,congruent,0,1.384
6ipwu4mk,congruent,0,0.0
6ipwu4mk,incongruent,0,1.427
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,congruent,0,0.0
6ipwu4mk,congruent,0,0.0
6ipwu4mk,congruent,1,0.492
6ipwu4mk,incongruent,1,1.412
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,0,0.841
6ipwu4mk,incongruent,0,0.903
6ipwu4mk,incongruent,0,0.833
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,1,0.967
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,incongruent,1,0.922
6ipwu4mk,incongruent,0,1.29
6ipwu4mk,incongruent,0,0.988
6ipwu4mk,incongruent,0,1.104
6ipwu4mk,incongruent,0,0.0
6ipwu4mk,congruent,0,0.0
6ipwu4mk,congruent,1,0.854
6ipwu4mk,incongruent,0,0.809
6ipwu4mk,incongruent,0,0.906
6ipwu4mk,incongruent,1,0.932
6ipwu4mk,incongruent,0,1.277
6ipwu4mk,incongruent,0,0.814
6ipwu4mk,incongruent,0,1.234
6ipwu4mk,incongruent,1,1.388
6ipwu4mk,congruent,0,0.837
6ipwu4mk,incongruent,0,0.869
6ipwu4mk,incongruent,0,0.603
6ipwu4mk,incongruent,0,0.843
6ipwu4mk,incongruent,0,0.76
6ipwu4mk,incongruent,0,0.492
6ipwu4mk,incongruent,0,0.61
6ipwu4mk,incongruent,0,0.637
6ipwu4mk,incongruent,1,0.703
6ipwu4mk,incongruent,0,0.649
6ipwu4mk,congruent,0,0.623
6ipwu4mk,incongruent,0,0.5
6ipwu4mk,incongruent,0,0.64
6ipwu4mk,incongruent,0,0.629
6ipwu4mk,congruent,0,0.733
6ipwu4mk,incongruent,0,0.478
6ipwu4mk,incongruent,0,0.593
6ipwu4mk,incongruent,0,0.62
6ipwu4mk,incongruent,0,0.879
6ipwu4mk,incongruent,1,0.546
6ipwu4mk,incongruent,1,0.66
6ipwu4mk,incongruent,0,0.57
71f898fp,incongruent,0,0.989
71f898fp,incongruent,0,0.994
71f898fp,incongruent,1,1.25
71f898fp,incongruent,1,1.354
71f898fp,incongruent,0,1.262
71f898fp,congruent,1,0.822
71f898fp,incongruent,0,0.915
71f898fp,incongruent,1,1.407
71f898fp,incongruent,0,0.783
71f898fp,incongruent,0,0.861
71f898fp,incongruent,0,0.954
71f898fp,incongruent,0,1.037
71f898fp,incongruent,0,1.009
71f898fp,incongruent,0,1.044
71f898fp,incongruent,0,1.051
71f898fp,incongruent,0,0.911
71f898fp,incongruent,0,0.951
71f898fp,incongruent,0,0.751
71f898fp,incongruent,0,0.895
71f898fp,incongruent,0,0.699
71f898fp,incongruent,0,0.759
71f898fp,congruent,0,0.71
71f898fp,congruent,0,1.031
71f898fp,incongruent,0,1.132
71f898fp,incongruent,0,0.874
71f898fp,incongruent,0,0.73
71f898fp,incongruent,0,0.664
71f898fp,incongruent,0,1.093
71f898fp,congruent,0,0.649
71f898fp,incongruent,0,0.756
71f898fp,incongruent,0,0.73
71f898fp,incongruent,0,0.851
71f898fp,incongruent,0,0.641
71f898fp,congruent,1,0.92
71f898fp,incongruent,0,0.665
71f898fp,incongruent,0,1.09
71f898fp,incongruent,1,1.141
71f898fp,incongruent,0,1.093
71f898fp,congruent,0,0.986
71f898fp,incongruent,0,0.0
71f898fp,congruent,0,1.349
71f898fp,incongruent,0,1.45
71f898fp,incongruent,0,0.923
71f898fp,incongruent,0,1.282
71f898fp,incongruent,0,1.247
71f898fp,congruent,1,1.281
71f898fp,incongruent,1,0.942
71f898fp,incongruent,0,1.077
71f898fp,congruent,0,1.365
71f898fp,incongruent,0,0.91
71f898fp,incongruent,0,1.178
71f898fp,incongruent,0,1.298
71f898fp,incongruent,0,1.056
71f898fp,incongruent,0,1.195
71f898fp,incongruent,0,0.945
71f898fp,congruent,0,1.023
71f898fp,incongruent,0,1.055
71f898fp,incongruent,0,1.334
71f898fp,incongruent,0,1.177
71f898fp,incongruent,0,0.906
7eih1i0q,incongruent,0,0.002
7eih1i0q,incongruent,0,0.0
7eih1i0q,incongruent,0,0.573
7eih1i0q,incongruent,0,0.787
7eih1i0q,incongruent,0,1.095
7eih1i0q,incongruent,0,1.073
7eih1i0q,incongruent,1,0.774
7eih1i0q,incongruent,0,0.888
7eih1i0q,congruent,1,0.7
7eih1i0q,incongruent,0,1.124
7eih1i0q,congruent,1,0.753
7eih1i0q,incongruent,0,0.603
7eih1i0q,incongruent,1,0.42
7eih1i0q,incongruent,0,0.88
7eih1i0q,congruent,1,0.977
7eih1i0q,incongruent,0,0.619
7eih1i0q,incongruent,1,0.616
7eih1i0q,congruent,0,0.784
7eih1i0q,incongruent,1,0.801
7eih1i0q,incongruent,0,0.776
7eih1i0q,incongruent,0,0.751
7eih1i0q,incongruent,1,0.531
7eih1i0q,incongruent,1,0.545
7eih1i0q,congruent,0,0.631
7eih1i0q,incongruent,0,0.716
7eih1i0q,incongruent,0,0.547
7eih1i0q,incongruent,0,0.494
7eih1i0q,incongruent,0,0.295
7eih1i0q,incongruent,1,0.262
7eih1i0q,incongruent,0,0.296
7eih1i0q,congruent,0,0.779
7eih1i0q,incongruent,0,0.233
7eih1i0q,incongruent,0,0.343
7eih1i0q,incongruent,0,0.315
7eih1i0q,congruent,1,0.25
7eih1i0q,incongruent,1,0.235
7eih1i0q,incongruent,0,0.503
7eih1i0q,incongruent,1,0.266
7eih1i0q,incongruent,0,0.378
7eih1i0q,incongruent,0,0.514
7eih1i0q,incongruent,0,0.487
7eih1i0q,incongruent,0,0.643
7eih1i0q,congruent,1,0.588
7eih1i0q,congruent,1,0.483
7eih1i0q,incongruent,0,0.684
7eih1i0q,incongruent,0,0.699
7eih1i0q,incongruent,1,0.37
7eih1i0q,incongruent,0,0.506
7eih1i0q,incongruent,0,0.4
7eih1i0q,incongruent,0,0.517
7eih1i0q,incongruent,0,0.909
7eih1i0q,incongruent,0,0.538
7eih1i0q,congruent,0,0.54
7eih1i0q,incongruent,0,0.478
7eih1i0q,incongruent,0,0.461
7eih1i0q,incongruent,0,0.76
7eih1i0q,incongruent,0,0.834
7eih1i0q,incongruent,0,0.657
7eih1i0q,incongruent,1,0.558
7eih1i0q,incongruent,0,0.518
7re7u25l,incongruent,1,0.96
7re7u25l,incongruent,1,0.871
7re7u25l,incongruent,1,0.903
7re7u25l,incongruent,0,0.812
7re7u25l,incongruent,0,0.94
7re7u25l,incongruent,0,0.887
7re7u25l,incongruent,0,1.27
7re7u25l,incongruent,0,0.802
7re7u25l,incongruent,0,0.659
7re7u25l,congruent,1,0.873
7re7u25l,incongruent,1,0.736
7re7u25l,incongruent,0,1.102
7re7u25l,incongruent,1,1.076
7re7u25l,incongruent,0,0.913
7re7u25l,congruent,0,0.706
7re7u25l,incongruent,0,0.733
7re7u25l,incongruent,1,0.904
7re7u25l,incongruent,1,1.423
7re7u25l,incongruent,0,0.902
7re7u25l,incongruent,1,0.976
7re7u25l,incongruent,0,0.736
7re7u25l,congruent,0,0.766
7re7u25l,incongruent,0,0.78
7re7u25l,incongruent,0,0.77
7re7u25l,congruent,0,1.252
7re7u25l,incongruent,0,0.798
7re7u25l,incongruent,0,0.633
7re7u25l,congruent,1,1.008
7re7u25l,incongruent,0,1.033
7re7u25l,congruent,0,0.714
7re7u25l,incongruent,0,0.575
7re7u25l,incongruent,0,0.583
7re7u25l,incongruent,0,0.822
7re7u25l,incongruent,0,0.829
7re7u25l,congruent,1,0.688
7re7u25l,incongruent,0,0.659
7re7u25l,incongruent,0,0.724
7re7u25l,congruent,1,1.037
7re7u25l,incongruent,0,0.824
7re7u25l,incongruent,0,1.262
7re7u25l,incongruent,0,0.804
7re7u25l,incongruent,1,0.816
7re7u25l,congruent,1,0.944
7re7u25l,incongruent,0,0.654
7re7u25l,incongruent,0,0.86
7re7u25l,incongruent,0,1.044
7re7u25l,congruent,0,0.654
7re7u25l,incongruent,0,0.683
7re7u25l,incongruent,0,0.811
7re7u25l,incongruent,0,0.595
7re7u25l,incongruent,0,0.574
7re7u25l,incongruent,0,0.54
7re7u25l,incongruent,0,0.469
7re7u25l,incongruent,1,1.08
7re7u25l,incongruent,0,0.711
7re7u25l,incongruent,0,0.928
7re7u25l,incongruent,0,0.539
7re7u25l,incongruent,0,0.518
7re7u25l,incongruent,0,0.805
7re7u25l,incongruent,0,0.58
7rngwvq4,incongruent,0,0.0
7rngwvq4,incongruent,0,0.74
7rngwvq4,incongruent,1,0.769
7rngwvq4,incongruent,1,0.728
7rngwvq4,incongruent,1,0.838
7rngwvq4,incongruent,1,0.874
7rngwvq4,incongruent,1,0.897
7rngwvq4,incongruent,1,0.946
7rngwvq4,incongruent,1,1.031
7rngwvq4,incongruent,1,0.943
7rngwvq4,incongruent,0,1.177
7rngwvq4,incongruent,0,0.925
7rngwvq4,incongruent,0,0.981
7rngwvq4,incongruent,1,1.003
7rngwvq4,congruent,1,0.965
7rngwvq4,incongruent,0,0.699
7rngwvq4,incongruent,0,0.669
7rngwvq4,incongruent,0,0.606
7rngwvq4,incongruent,0,0.608
7rngwvq4,incongruent,1,0.768
7rngwvq4,incongruent,0,0.617
7rngwvq4,incongruent,0,1.075
7rngwvq4,incongruent,0,0.752
7rngwvq4,incongruent,1,0.769
7rngwvq4,incongruent,1,0.767
7rngwvq4,incongruent,0,1.32
7rngwvq4,incongruent,0,0.693
7rngwvq4,congruent,1,0.815
7rngwvq4,congruent,1,0.769
7rngwvq4,incongruent,1,1.381
7rngwvq4,incongruent,0,0.828
7rngwvq4,congruent,1,0.9
7rngwvq4,incongruent,1,0.935
7rngwvq4,congruent,1,1.029
7rngwvq4,incongruent,1,1.004
7rngwvq4,incongruent,1,0.933
7rngwvq4,incongruent,1,1.185
7rngwvq4,incongruent,0,1.039
7rngwvq4,congruent,1,1.092
7rngwvq4,congruent,1,1.285
7rngwvq4,incongruent,0,1.045
7rngwvq4,incongruent,0,0.0
7rngwvq4,incongruent,0,0.833
7rngwvq4,incongruent,0,0.729
7rngwvq4,congruent,0,0.876
7rngwvq4,incongruent,0,1.113
7rngwvq4,incongruent,0,0.729
7rngwvq4,incongruent,0,0.754
7rngwvq4,incongruent,0,0.633
7rngwvq4,incongruent,0,0.694
7rngwvq4,incongruent,0,1.05
7rngwvq4,incongruent,0,0.593
7rngwvq4,incongruent,0,0.623
7rngwvq4,congruent,1,0.812
7rngwvq4,incongruent,1,1.025
7rngwvq4,incongruent,0,0.671
7rngwvq4,congruent,1,0.833
7rngwvq4,incongruent,0,0.965
7rngwvq4,incongruent,0,0.557
7rngwvq4,incongruent,0,0.634
9vbud741,incongruent,0,0.0
9vbud741,incongruent,1,0.983
9vbud741,incongruent,0,0.633
9vbud741,incongruent,0,0.81
9vbud741,incongruent,0,0.654
9vbud741,incongruent,0,1.069
9vbud741,incongruent,0,0.732
9vbud741,congruent,0,0.941
9vbud741,incongruent,0,1.179
9vbud741,incongruent,1,0.941
9vbud741,incongruent,0,0.95
9vbud741,incongruent,0,1.124
9vbud741,incongruent,1,1.234
9vbud741,congruent,1,0.799
9vbud741,incongruent,0,1.166
9vbud741,incongruent,0,1.123
9vbud741,congruent,0,1.061
9vbud741,incongruent,0,1.076
9vbud741,incongruent,0,1.307
9vbud741,incongruent,0,1.147
9vbud741,incongruent,1,0.775
9vbud741,incongruent,0,0.841
9vbud741,incongruent,1,0.931
9vbud741,incongruent,0,0.717
9vbud741,congruent,0,0.819
9vbud741,incongruent,0,0.862
9vbud741,incongruent,0,0.891
9vbud741,congruent,1,1.123
9vbud741,incongruent,1,1.079
9vbud741,congruent,0,1.284
9vbud741,incongruent,0,1.196
9vbud741,incongruent,0,0.882
9vbud741,congruent,0,0.711
9vbud741,incongruent,0,1.178
9vbud741,incongruent,0,0.766
9vbud741,incongruent,0,1.043
9vbud741,incongruent,0,1.029
9vbud741,incongruent,0,0.746
9vbud741,incongruent,0,0.679
9vbud741,incongruent,0,0.989
9vbud741,incongruent,0,1.044
9vbud741,incongruent,1,0.903
9vbud741,incongruent,0,1.123
9vbud741,incongruent,0,0.624
9vbud741,incongruent,0,1.01
9vbud741,incongruent,0,1.249
9vbud741,incongruent,1,1.185
9vbud741,incongruent,1,1.04
9vbud741,incongruent,0,0.755
9vbud741,congruent,0,1.012
9vbud741,incongruent,0,0.881
9vbud741,congruent,0,0.754
9vbud741,incongruent,0,0.804
9vbud741,incongruent,0,0.524
9vbud741,incongruent,0,0.729
9vbud741,incongruent,0,0.738
9vbud741,incongruent,0,1.164
9vbud741,congruent,0,0.719
9vbud741,incongruent,0,0.883
9vbud741,incongruent,0,0.727
bf915bwb,congruent,1,1.367
bf915bwb,incongruent,1,0.698
bf915bwb,incongruent,1,1.365
bf915bwb,incongruent,1,1.269
bf915bwb,incongruent,0,1.403
bf915bwb,incongruent,0,1.092
bf915bwb,incongruent,1,1.11
bf915bwb,congruent,1,0.647
bf915bwb,incongruent,0,0.88
bf915bwb,incongruent,0,1.163
bf915bwb,incongruent,0,0.839
bf915bwb,congruent,0,0.0
bf915bwb,incongruent,1,0.634
bf915bwb,congruent,0,0.8
bf915bwb,incongruent,0,0.536
bf915bwb,incongruent,0,0.583
bf915bwb,congruent,0,0.839
bf915bwb,incongruent,0,1.359
bf915bwb,incongruent,0,0.562
bf915bwb,incongruent,1,0.73
bf915bwb,incongruent,0,0.0
bf915bwb,incongruent,0,0.976
bf915bwb,incongruent,1,0.641
bf915bwb,incongruent,1,0.513
bf915bwb,incongruent,0,0.705
bf915bwb,incongruent,0,0.537
bf915bwb,incongruent,0,0.689
bf915bwb,incongruent,0,0.722
bf915bwb,incongruent,0,0.593
bf915bwb,congruent,0,0.855
bf915bwb,incongruent,0,0.452
bf915bwb,incongruent,1,0.724
bf915bwb,incongruent,1,0.629
bf915bwb,incongruent,0,0.519
bf915bwb,incongruent,0,0.589
bf915bwb,congruent,0,0.766
bf915bwb,incongruent,1,0.679
bf915bwb,incongruent,0,0.502
bf915bwb,incongruent,0,0.451
bf915bwb,incongruent,0,0.509
bf915bwb,incongruent,0,0.383
bf915bwb,congruent,0,0.721
bf915bwb,congruent,0,0.7
bf915bwb,congruent,0,0.538
bf915bwb,incongruent,0,0.523
bf915bwb,incongruent,0,0.564
bf915bwb,incongruent,0,0.485
bf915bwb,incongruent,0,0.51
bf915bwb,incongruent,0,0.448
bf915bwb,incongruent,0,0.483
bf915bwb,incongruent,0,0.522
bf915bwb,incongruent,1,0.647
bf915bwb,incongruent,0,0.521
bf915bwb,incongruent,0,0.468
bf915bwb,incongruent,0,0.426
bf915bwb,incongruent,0,0.544
bf915bwb,incongruent,0,0.467
bf915bwb,incongruent,0,0.518
bf915bwb,incongruent,0,0.504
bf915bwb,incongruent,0,0.42
cc6c243c,incongruent,0,0.0
cc6c243c,incongruent,0,0.773
cc6c243c,incongruent,0,1.103
cc6c243c,incongruent,1,0.978
cc6c243c,incongruent,0,1.089
cc6c243c,incongruent,1,1.174
cc6c243c,incongruent,0,0.98
cc6c243c,incongruent,0,1.194
cc6c243c,incongruent,1,1.118
cc6c243c,incongruent,1,0.993
cc6c243c,incongruent,0,1.022
cc6c243c,incongruent,0,0.965
cc6c243c,incongruent,1,0.763
cc6c243c,incongruent,1,0.906
cc6c243c,incongruent,0,0.905
cc6c243c,incongruent,0,0.796
cc6c243c,congruent,1,0.725
cc6c243c,incongruent,1,0.755
cc6c243c,congruent,1,0.693
cc6c243c,congruent,1,0.716
cc6c243c,incongruent,1,0.701
cc6c243c,incongruent,0,0.912
cc6c243c,incongruent,0,0.86
cc6c243c,incongruent,0,0.939
cc6c243c,incongruent,0,0.964
cc6c243c,incongruent,1,0.859
cc6c243c,congruent,1,1.042
cc6c243c,incongruent,1,0.711
cc6c243c,incongruent,0,0.972
cc6c243c,congruent,1,0.953
cc6c243c,incongruent,0,0.853
cc6c243c,incongruent,1,1.044
cc6c243c,incongruent,0,1.076
cc6c243c,incongruent,0,0.894
cc6c243c,incongruent,0,1.075
cc6c243c,incongruent,1,0.89
cc6c243c,congruent,1,1.1
